ID,Date,Company,Title,Location,Link
252,2023-10-05,Apex Systems,"Data Scientist, Bioinformatics","Watertown, MA",https://www.linkedin.com/jobs/view/data-scientist-bioinformatics-at-apex-systems-3731317335?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=1xf0MzRMvrc7DG6NFL2peg%3D%3D&position=2&pageNum=10&trk=public_jobs_jserp-result_search-card
253,2023-03-28,CERES Group,Python Developer Alternatives Platform,"Boston, MA",https://www.linkedin.com/jobs/view/python-developer-alternatives-platform-at-ceres-group-3581033358?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=wDYAkpvJ7emCERJK8E%2B5NQ%3D%3D&position=3&pageNum=10&trk=public_jobs_jserp-result_search-card
254,2023-07-26,Intellectt Inc,Data Scientist Architect,"Cambridge, MA",https://www.linkedin.com/jobs/view/data-scientist-architect-at-intellectt-inc-3695947384?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=8dOZsEj%2BuKhZmzJefki1eQ%3D%3D&position=4&pageNum=10&trk=public_jobs_jserp-result_search-card
255,2023-07-31,DeepCure,Senior Machine Learning Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-scientist-at-deepcure-3679052059?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=Vu8JPA%2FIpLRNz4UqpM877Q%3D%3D&position=5&pageNum=10&trk=public_jobs_jserp-result_search-card
256,2023-06-22,Triiodide Studios,Gameplay Programmer (Unreal),"Boston, MA",https://www.linkedin.com/jobs/view/gameplay-programmer-unreal-at-triiodide-studios-3667210641?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=xFV3l4TNTh4aUsGTftI0Hw%3D%3D&position=6&pageNum=10&trk=public_jobs_jserp-result_search-card
257,2023-08-31,Massachusetts Institute of Technology,Research Scientist,"Cambridge, MA",https://www.linkedin.com/jobs/view/research-scientist-at-massachusetts-institute-of-technology-3701774066?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=PMslyK1atW2NN07uQdJ0gA%3D%3D&position=7&pageNum=10&trk=public_jobs_jserp-result_search-card
258,2023-06-03,Massachusetts Institute of Technology,Software Developer,"Cambridge, MA",https://www.linkedin.com/jobs/view/software-developer-at-massachusetts-institute-of-technology-3643832755?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=JfqwB5WmH%2F%2FjQziBtH43Ng%3D%3D&position=8&pageNum=10&trk=public_jobs_jserp-result_search-card
259,2023-10-03,ITW,Applications Engineer,"Norwood, MA",https://www.linkedin.com/jobs/view/applications-engineer-at-itw-3722171177?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=AGwJBF%2FyLwM46aENAXddxQ%3D%3D&position=9&pageNum=10&trk=public_jobs_jserp-result_search-card
260,2023-09-27,Scientific Systems,Junior Software Engineer,"Woburn, MA",https://www.linkedin.com/jobs/view/junior-software-engineer-at-scientific-systems-3729134569?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=8t%2FMEn2E8SQLvQ2wDb5GmA%3D%3D&position=10&pageNum=10&trk=public_jobs_jserp-result_search-card
261,2023-06-02,ForMotiv,Data Science Data Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/data-science-data-engineer-at-formotiv%E2%80%8B-3648724030?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=Qw2IZwDYPYFw%2Fpi8XHrLHw%3D%3D&position=11&pageNum=10&trk=public_jobs_jserp-result_search-card
262,2023-10-05,Fidelity Investments,Principal Data Scientist (LLM/NLP),"Boston, MA",https://www.linkedin.com/jobs/view/principal-data-scientist-llm-nlp-at-fidelity-investments-3733273890?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=U1I6N2dF0BgL0x6eqvaZ9w%3D%3D&position=12&pageNum=10&trk=public_jobs_jserp-result_search-card
263,2023-10-03,hatch I.T.,Senior Machine Learning Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-hatch-i-t-3732164053?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=31ejC%2FnN5%2BEy%2FRowr3xaPA%3D%3D&position=13&pageNum=10&trk=public_jobs_jserp-result_search-card
264,2023-10-05,Verizon,Principal AI Machine Learning Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/principal-ai-machine-learning-engineer-at-verizon-3734198887?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=npZaq4tqwJkC91mZquvWnQ%3D%3D&position=14&pageNum=10&trk=public_jobs_jserp-result_search-card
265,2023-09-19,CATALOG,Scientist or Senior Scientist - DNA Computing,"Boston, MA",https://www.linkedin.com/jobs/view/scientist-or-senior-scientist-dna-computing-at-catalog-3724532464?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=9mtmPxI2lzlHXN4%2Be7w91A%3D%3D&position=15&pageNum=10&trk=public_jobs_jserp-result_search-card
266,2023-10-08,Fidelity Investments,Principal Data Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/principal-data-scientist-at-fidelity-investments-3660875189?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=SS7E8NRyHl1%2FKuolnfFGkQ%3D%3D&position=16&pageNum=10&trk=public_jobs_jserp-result_search-card
267,2023-04-03,Experfy,"Software Engineer, Front-End","Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-front-end-at-experfy-3590303351?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=nDttSpJxnP7xTbTVF9qBWQ%3D%3D&position=17&pageNum=10&trk=public_jobs_jserp-result_search-card
268,2023-09-29,"Commonwealth Sciences, Inc.",Senior Scientist-Bioinformatics (NGS),Greater Boston,https://www.linkedin.com/jobs/view/senior-scientist-bioinformatics-ngs-at-commonwealth-sciences-inc-3658353098?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=cal88kg62QTQFa3FuA3Qbw%3D%3D&position=18&pageNum=10&trk=public_jobs_jserp-result_search-card
269,2023-07-26,Intellectt Inc,Data Scientist Architect,"Cambridge, MA",https://www.linkedin.com/jobs/view/data-scientist-architect-at-intellectt-inc-3695944880?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=TYHxMDEYjvlemu6ChWPTDw%3D%3D&position=19&pageNum=10&trk=public_jobs_jserp-result_search-card
270,2023-09-21,Canonical,Software Engineer - Python and K8s,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-python-and-k8s-at-canonical-3726153262?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=KblePJPr78ll8nur61oJvA%3D%3D&position=20&pageNum=10&trk=public_jobs_jserp-result_search-card
271,2023-07-13,Stellent IT,Software Quality Assurance Engineer,"Norwood, MA",https://www.linkedin.com/jobs/view/software-quality-assurance-engineer-at-stellent-it-3662644635?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=mWyBS%2B4XdHYzyGWWIotcMA%3D%3D&position=21&pageNum=10&trk=public_jobs_jserp-result_search-card
272,2023-09-29,PharmaEssentia,"Research Associate Scientist (in vivo) - Bedford, MA","Bedford, MA",https://www.linkedin.com/jobs/view/research-associate-scientist-in-vivo-bedford-ma-at-pharmaessentia-3730499322?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=x%2FGuK4tgpdQeQ%2BO9QVVwAA%3D%3D&position=22&pageNum=10&trk=public_jobs_jserp-result_search-card
273,2023-08-14,"Planet Green Search, LLC","Software Engineer, Cybersecurity, Python, Remote","Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-cybersecurity-python-remote-at-planet-green-search-llc-3690581510?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=d7GqWoQ5Iahy4ku%2FMdHEqg%3D%3D&position=23&pageNum=10&trk=public_jobs_jserp-result_search-card
274,2023-04-03,Experfy,Software Engineer,"Cambridge, MA",https://www.linkedin.com/jobs/view/software-engineer-at-experfy-3590330340?refId=wQqeVwDkUp14HE%2FT%2FWJbIw%3D%3D&trackingId=pSnr83jEpyaYlIQEJP3MrA%3D%3D&position=24&pageNum=10&trk=public_jobs_jserp-result_search-card
275,2023-09-29,PharmaEssentia,"Research Associate Scientist (in vitro) - Bedford, MA","Bedford, MA",https://www.linkedin.com/jobs/view/research-associate-scientist-in-vitro-bedford-ma-at-pharmaessentia-3730497423?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=UReywrRnyIpn96M4yCxdmg%3D%3D&position=1&pageNum=11&trk=public_jobs_jserp-result_search-card
276,2023-10-02,CK Group,"Senior Principal Scientist, Machine Learning","Boston, MA",https://www.linkedin.com/jobs/view/senior-principal-scientist-machine-learning-at-ck-group-3730375363?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=hxFplJWWk1w4hoQn4rdGsw%3D%3D&position=2&pageNum=11&trk=public_jobs_jserp-result_search-card
277,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Mobile Application Developer,"Boston, MA",https://www.linkedin.com/jobs/view/expression-of-interest-mobile-application-developer-at-fingerprint-for-success-f4s-3699996666?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=zS1t%2FWnS8b8SxkkBq2XuCg%3D%3D&position=3&pageNum=11&trk=public_jobs_jserp-result_search-card
278,2023-10-05,SS&C Intralinks,Senior Data Scientist,"Waltham, MA",https://www.linkedin.com/jobs/view/senior-data-scientist-at-ss-c-intralinks-3701086898?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=ezEJDdnueQwWcnhPDe9FGA%3D%3D&position=4&pageNum=11&trk=public_jobs_jserp-result_search-card
279,2023-09-22,Merck,"2024 University Recruiting - Data, AI, and Genome Sciences Wet-Lab Co-op","Cambridge, MA",https://www.linkedin.com/jobs/view/2024-university-recruiting-data-ai-and-genome-sciences-wet-lab-co-op-at-merck-3725139307?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=yLIBTOgZ5lGQSHu0QslO%2Fw%3D%3D&position=5&pageNum=11&trk=public_jobs_jserp-result_search-card
280,2023-07-28,Boston Dynamics,Machine Learning Research Scientist - Atlas Perception,"Waltham, MA",https://www.linkedin.com/jobs/view/machine-learning-research-scientist-atlas-perception-at-boston-dynamics-3667526193?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=771pp74KnuFCMTpNErLA2Q%3D%3D&position=6&pageNum=11&trk=public_jobs_jserp-result_search-card
281,2023-03-29,Lattice Automation,Junior Software Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/junior-software-engineer-at-lattice-automation-3582328904?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=nIkj2ziPt3OBGEu1rhtikg%3D%3D&position=7&pageNum=11&trk=public_jobs_jserp-result_search-card
282,2023-01-03,MIT Lincoln Laboratory,Artificial Intelligence Researcher,"Lexington, MA",https://www.linkedin.com/jobs/view/artificial-intelligence-researcher-at-mit-lincoln-laboratory-3403560290?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=LQb8Swrq5s11VzJj4RP1ZA%3D%3D&position=8&pageNum=11&trk=public_jobs_jserp-result_search-card
283,2023-07-10,Experfy,Software Engineer/Developer,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-developer-at-experfy-3686204049?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=YvccnmCaEtk%2F9rxm2d6lEQ%3D%3D&position=9&pageNum=11&trk=public_jobs_jserp-result_search-card
284,2023-07-24,New England Biolabs,"Research Scientist I, Genome Biology Division","Ipswich, MA",https://www.linkedin.com/jobs/view/research-scientist-i-genome-biology-division-at-new-england-biolabs-3673777792?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=M8KtkcEvSzft9sEo5r1oLg%3D%3D&position=10&pageNum=11&trk=public_jobs_jserp-result_search-card
285,2023-08-30,Mitsubishi Electric Research Laboratories,Research Scientist - Electric Systems Automation,"Cambridge, MA",https://www.linkedin.com/jobs/view/research-scientist-electric-systems-automation-at-mitsubishi-electric-research-laboratories-3707279734?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=7Aw%2FQsC2cqAU%2BcmQRyogRg%3D%3D&position=11&pageNum=11&trk=public_jobs_jserp-result_search-card
286,2023-03-28,"Roberts Recruiting, LLC",Front-end Engineer (All levels),"Cambridge, MA",https://www.linkedin.com/jobs/view/front-end-engineer-all-levels-at-roberts-recruiting-llc-3576882491?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=kuyTeZ4SHEvXfC3koFelyQ%3D%3D&position=12&pageNum=11&trk=public_jobs_jserp-result_search-card
287,2023-08-18,The AI Institute,Foundation Model Research Scientist,"Cambridge, MA",https://www.linkedin.com/jobs/view/foundation-model-research-scientist-at-the-ai-institute-3718538188?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=NC0Gyk2v7UQsnrR%2BdrVyaQ%3D%3D&position=13&pageNum=11&trk=public_jobs_jserp-result_search-card
288,2023-08-14,Pryon,Senior Machine Learning Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-pryon-3705769530?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=3G1kBGvLDGPUUg5wdLZy%2Fw%3D%3D&position=14&pageNum=11&trk=public_jobs_jserp-result_search-card
289,2023-03-28,"Roberts Recruiting, LLC",NLP Tools Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/nlp-tools-engineer-at-roberts-recruiting-llc-3576884303?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=3Pv13CCt59Dv1xmOOODQSw%3D%3D&position=15&pageNum=11&trk=public_jobs_jserp-result_search-card
290,2023-05-01,Futran Solutions,Scientific - Associate Research Scientist,"Cambridge, MA",https://www.linkedin.com/jobs/view/scientific-associate-research-scientist-at-futran-solutions-3591840283?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=p4hq0ZQ5YHbONYLizWN79g%3D%3D&position=16&pageNum=11&trk=public_jobs_jserp-result_search-card
291,2023-09-29,Dropbox,"Senior Machine Learning Software Engineer, New Initiatives","Boston, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-software-engineer-new-initiatives-at-dropbox-3729292550?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=2TnBMSIyGAbs9UZQmyPClw%3D%3D&position=17&pageNum=11&trk=public_jobs_jserp-result_search-card
292,2023-10-05,Vertex Pharmaceuticals,Scientific Programmer,Greater Boston,https://www.linkedin.com/jobs/view/scientific-programmer-at-vertex-pharmaceuticals-3733935251?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=f8W2W4DJPJ3%2FTeMzvxlOvA%3D%3D&position=18&pageNum=11&trk=public_jobs_jserp-result_search-card
293,2023-09-20,Wayfair,Senior Machine Learning Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-scientist-at-wayfair-3723025551?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=0zfmRx8QbqCZ1pL89nuzSA%3D%3D&position=19&pageNum=11&trk=public_jobs_jserp-result_search-card
294,2023-06-01,Experfy,Software Engineer/Developer,"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-developer-at-experfy-3646109600?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=MKZyIpCmOvj%2BAWAfLd3fXQ%3D%3D&position=20&pageNum=11&trk=public_jobs_jserp-result_search-card
295,2023-04-05,Northeastern University,Research Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/research-scientist-at-northeastern-university-3591024138?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=55rLGfqKAi3xPJS36TUcFw%3D%3D&position=21&pageNum=11&trk=public_jobs_jserp-result_search-card
296,2023-03-28,"Roberts Recruiting, LLC",Software Engineer (All levels),"Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-all-levels-at-roberts-recruiting-llc-3576882488?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=Tzq45DNxQhSSzEIKoHjbLQ%3D%3D&position=22&pageNum=11&trk=public_jobs_jserp-result_search-card
297,2023-10-06,Mobile Industrial Robots A/S,Senior Machine Learning Engineer,"North Reading, MA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-mobile-industrial-robots-a-s-3717210090?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=oyxauVuZ%2FutjMNQEj45nGw%3D%3D&position=23&pageNum=11&trk=public_jobs_jserp-result_search-card
298,2023-10-05,Merck,"2024 University Recruiting - Computational Biology Co-op in Data, AI, and Genome Sciences","Cambridge, MA",https://www.linkedin.com/jobs/view/2024-university-recruiting-computational-biology-co-op-in-data-ai-and-genome-sciences-at-merck-3725700026?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=98JodM887AwuDE3%2BqiVNrw%3D%3D&position=24&pageNum=11&trk=public_jobs_jserp-result_search-card
299,2023-08-09,E-IT,"Software Engineer (Python) - Cambridge, MA (Day 1 Onsite)","Cambridge, MA",https://www.linkedin.com/jobs/view/software-engineer-python-cambridge-ma-day-1-onsite-at-e-it-3708855243?refId=SSeaio%2BM5%2BHEulJ1A2XM2w%3D%3D&trackingId=i3God05JkUD8G3atXg1UkA%3D%3D&position=25&pageNum=11&trk=public_jobs_jserp-result_search-card
300,2023-08-31,Boston Children's Hospital,Bioinformatics Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/bioinformatics-scientist-at-boston-children-s-hospital-3709568436?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=v4e7Kk2PYbyuXZPEXiMkWQ%3D%3D&position=1&pageNum=12&trk=public_jobs_jserp-result_search-card
301,2023-09-07,Scientific Systems,Lead Research Engineer - Machine Learning,"Woburn, MA",https://www.linkedin.com/jobs/view/lead-research-engineer-machine-learning-at-scientific-systems-3712646387?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=ZrCX8pqyUv9qwXs4P79hLQ%3D%3D&position=2&pageNum=12&trk=public_jobs_jserp-result_search-card
302,2023-09-30,NovaBioAssays,Associate Scientist/Senior Scientist,"Woburn, MA",https://www.linkedin.com/jobs/view/associate-scientist-senior-scientist-at-novabioassays-3730796186?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=ZUOICbiWsb%2FKSvR6SAegQg%3D%3D&position=3&pageNum=12&trk=public_jobs_jserp-result_search-card
303,2023-07-31,Motional,"Senior Software Engineer, ML Acceleration","Boston, MA",https://www.linkedin.com/jobs/view/senior-software-engineer-ml-acceleration-at-motional-3679519700?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=l1IZt2UR7oCxXZlFR3RqgQ%3D%3D&position=4&pageNum=12&trk=public_jobs_jserp-result_search-card
304,2023-10-06,Massachusetts Eye and Ear,Bioinformaticist (Segre/Sobrin),"Boston, MA",https://www.linkedin.com/jobs/view/bioinformaticist-segre-sobrin-at-massachusetts-eye-and-ear-3733848041?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=h9zuFIWrt6xW%2FENXWIPC7g%3D%3D&position=5&pageNum=12&trk=public_jobs_jserp-result_search-card
305,2023-09-13,BioSpace,Machine Learning Infrastructure/ Platform Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/machine-learning-infrastructure-platform-engineer-at-biospace-3719378914?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=uZdVgNjmXRTbHDgPI4x%2FHA%3D%3D&position=6&pageNum=12&trk=public_jobs_jserp-result_search-card
306,2023-10-08,Scismic,"Research Scientist, Computational Biology","Cambridge, MA",https://www.linkedin.com/jobs/view/research-scientist-computational-biology-at-scismic-3689042620?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=9%2BM5760ghi82Dq98ewx8Ww%3D%3D&position=7&pageNum=12&trk=public_jobs_jserp-result_search-card
307,2023-10-06,Entegee,Software Engineer,"Lexington, MA",https://www.linkedin.com/jobs/view/software-engineer-at-entegee-3729732098?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=ey8hdh78UoyRu8S8STuWeQ%3D%3D&position=8&pageNum=12&trk=public_jobs_jserp-result_search-card
308,2023-04-05,Northeastern University,Associate Research Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/associate-research-scientist-at-northeastern-university-3591018747?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=y4ZgK9f%2Bg4sqBMioPYW95g%3D%3D&position=9&pageNum=12&trk=public_jobs_jserp-result_search-card
309,2023-03-28,"Roberts Recruiting, LLC",Senior NLP Engineer,"Boston, MA",https://www.linkedin.com/jobs/view/senior-nlp-engineer-at-roberts-recruiting-llc-3576885324?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=b0qx%2BdIRa%2Bi2FXK41sGIuA%3D%3D&position=10&pageNum=12&trk=public_jobs_jserp-result_search-card
310,2023-06-10,Saviance,Principal Machine Learning Engineer Addictive manufacturing - Seurat,"Wilmington, MA",https://www.linkedin.com/jobs/view/principal-machine-learning-engineer-addictive-manufacturing-seurat-at-saviance-3650012693?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=klehVYrudXrWyntStEUJ%2Fw%3D%3D&position=11&pageNum=12&trk=public_jobs_jserp-result_search-card
311,2023-06-01,Experfy,"Software Engineer, QA","Boston, MA",https://www.linkedin.com/jobs/view/software-engineer-qa-at-experfy-3646109751?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=P3BrirGQeTjOlmHMFCm0vA%3D%3D&position=12&pageNum=12&trk=public_jobs_jserp-result_search-card
312,2023-04-18,Sea Machines Robotics,Senior Software Engineer – Mobile Robotics,"Boston, MA",https://www.linkedin.com/jobs/view/senior-software-engineer-%E2%80%93-mobile-robotics-at-sea-machines-robotics-3586194907?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=yvzQdUZ6ePssP7c07hqjHg%3D%3D&position=13&pageNum=12&trk=public_jobs_jserp-result_search-card
313,2023-08-30,Motion Recruitment,Python Platform Engineer for Boston Marketing Automation Start Up,"Boston, MA",https://www.linkedin.com/jobs/view/python-platform-engineer-for-boston-marketing-automation-start-up-at-motion-recruitment-3682080411?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=w8TYvk2fjDLkHN5RnWMRDA%3D%3D&position=14&pageNum=12&trk=public_jobs_jserp-result_search-card
314,2023-09-07,Scientific Systems,Principal Research Engineer - Machine Learning,"Woburn, MA",https://www.linkedin.com/jobs/view/principal-research-engineer-machine-learning-at-scientific-systems-3712645976?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=Q1i3Vb%2FNqN6szDwSSEBd9w%3D%3D&position=15&pageNum=12&trk=public_jobs_jserp-result_search-card
315,2023-07-10,Northeastern University,Associate Research Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/associate-research-scientist-at-northeastern-university-3683534519?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=D7G6kZcynXBkrhF1VspE1Q%3D%3D&position=16&pageNum=12&trk=public_jobs_jserp-result_search-card
316,2023-08-25,Karuna Therapeutics,Real World Evidence Data Scientist (Associate Director - Director),"Boston, MA",https://www.linkedin.com/jobs/view/real-world-evidence-data-scientist-associate-director-director-at-karuna-therapeutics-3702816459?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=YTTL2zZDyufBEKINylHcLg%3D%3D&position=17&pageNum=12&trk=public_jobs_jserp-result_search-card
317,2023-10-05,Verizon,Northeastern University Data Science Co-Op,"Medway, MA",https://www.linkedin.com/jobs/view/northeastern-university-data-science-co-op-at-verizon-3734400182?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=PBBx0q6maNDHVEi63OCAqA%3D%3D&position=18&pageNum=12&trk=public_jobs_jserp-result_search-card
318,2023-09-06,Procter & Gamble,Research & Development Engineer Co-op (Associate Scientist),"Boston, MA",https://www.linkedin.com/jobs/view/research-development-engineer-co-op-associate-scientist-at-procter-gamble-3656970880?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=K0LT2U4ZMHIoG9CJBly51Q%3D%3D&position=19&pageNum=12&trk=public_jobs_jserp-result_search-card
319,2023-09-01,Pulivarthi Group (PG),UI React Developer (Hybrid),"Boston, MA",https://www.linkedin.com/jobs/view/ui-react-developer-hybrid-at-pulivarthi-group-pg-3707664065?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=32ULCpnNxlk6rptaFluQKA%3D%3D&position=20&pageNum=12&trk=public_jobs_jserp-result_search-card
320,2023-07-30,A123 Systems,Research Engineer,"Waltham, MA",https://www.linkedin.com/jobs/view/research-engineer-at-a123-systems-3699472203?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=O4uOXbo34AiKmRdUwNtVgg%3D%3D&position=21&pageNum=12&trk=public_jobs_jserp-result_search-card
321,2023-09-19,Flagship Pioneering,"VP, Head of Data Science and Systems Biology","Cambridge, MA",https://www.linkedin.com/jobs/view/vp-head-of-data-science-and-systems-biology-at-flagship-pioneering-3548873225?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=sHs%2B7hr%2FRLNFe3lGVzliVw%3D%3D&position=22&pageNum=12&trk=public_jobs_jserp-result_search-card
322,2023-07-08,Northeastern University,Associate Research Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/associate-research-scientist-at-northeastern-university-3680388746?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=SrW93gFFrBi9EgXKe9VNLw%3D%3D&position=23&pageNum=12&trk=public_jobs_jserp-result_search-card
323,2023-09-14,Alldus,Sr Principal Data Scientist,"Boston, MA",https://www.linkedin.com/jobs/view/sr-principal-data-scientist-at-alldus-3720168501?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=FPjlsWnTo0n5IrW959s0Vw%3D%3D&position=24&pageNum=12&trk=public_jobs_jserp-result_search-card
324,2023-05-15,MACOM,Test Development Engineer,"Lowell, MA",https://www.linkedin.com/jobs/view/test-development-engineer-at-macom-3531995161?refId=AaiXbamkkED9KYL9ulvYeQ%3D%3D&trackingId=MUh147JygWc1kEZN5T3rOA%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card
325,2023-05-15,MACOM,Test Development Engineer,"Lowell, MA",https://www.linkedin.com/jobs/view/test-development-engineer-at-macom-3531995161?refId=JC6czpjdjQCiwtOSASSD2g%3D%3D&trackingId=y0ntX2UaLfzRcesMBMVrFQ%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card
326,2023-10-07,Capital One,"Principal Data Scientist - DataML, Enterprise Data Science","Cambridge, MA",https://www.linkedin.com/jobs/view/principal-data-scientist-dataml-enterprise-data-science-at-capital-one-3734066588?refId=JC6czpjdjQCiwtOSASSD2g%3D%3D&trackingId=WfLB6Cj0hnrgyz%2BCgGJzOA%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card
