ID,Date,Company,Title,Location,Link
172,2023-09-19,ESPO Corporation,Full Stack Developer | 23-00633,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-23-00633-at-espo-corporation-3304917602?refId=hxZbZ%2FzAQVtstdTf53Y2fw%3D%3D&trackingId=6XOK0ulRd%2FGDhaaK0mkUsg%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card
173,2023-07-31,"Liberty Personnel Services, Inc.",Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-liberty-personnel-services-inc-3518282793?refId=hxZbZ%2FzAQVtstdTf53Y2fw%3D%3D&trackingId=rkpDy6pkydgEdMYrfFZExA%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card
174,2023-10-06,IntePros,Full Stack Engineer (Product),Greater Chicago Area,https://www.linkedin.com/jobs/view/full-stack-engineer-product-at-intepros-3735160132?refId=hxZbZ%2FzAQVtstdTf53Y2fw%3D%3D&trackingId=VyyotPhI7jCZ50dF7zZQzw%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card
175,2023-09-15,Michael Page,"C# Developer (Hybrid 3x Week, Downtown Chicago)","Chicago, IL",https://www.linkedin.com/jobs/view/c%23-developer-hybrid-3x-week-downtown-chicago-at-michael-page-3714320178?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=J5b3%2B2kEWF6q4TWi8%2Fc6eg%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card
176,2023-09-30,Google,"Software Engineer III, Machine Learning, Pixel","Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-iii-machine-learning-pixel-at-google-3677449474?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=Sxeg6QFA2QHZ27QWsIOyBg%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card
177,2023-10-03,Costco Wholesale,Full Stack Engineer - Digital Site Development,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-digital-site-development-at-costco-wholesale-3695487125?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=YIGQBatsaXJnldvUuX79Bw%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card
178,2023-10-07,Jerry,"Full Stack Software Engineer, Retention","Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-software-engineer-retention-at-jerry-3735409013?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=cHiMwTcN03iGLmn6VDGcgQ%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card
179,2023-05-02,Stellent IT,embedded developer x4,"Chicago, IL",https://www.linkedin.com/jobs/view/embedded-developer-x4-at-stellent-it-3617886904?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=FrhspNZFIdN8W6bV%2F6xk3A%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card
180,2023-10-05,TAG - The Aspen Group,Software Engineer - Patient Financing,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-patient-financing-at-tag-the-aspen-group-3657033867?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=7W7JENQS2DkrVkiCdz5Bxw%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card
181,2023-09-20,TechClub Inc,Full Stack Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-at-techclub-inc-3725073162?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=ZS37zBc1va71boazCtTaTg%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card
182,2023-09-28,Dumpa Consulting LLC,Java Full Stack Developers,"Chicago, IL",https://www.linkedin.com/jobs/view/java-full-stack-developers-at-dumpa-consulting-llc-3728510181?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=UrONU8l3uF9a3WxKOr70Pg%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card
183,2023-06-26,"Targeted Creative Communications, Inc.",Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-targeted-creative-communications-inc-3671351188?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=san126ewlsjs3qgEbBU7ow%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card
184,2023-09-30,CNH Industrial,"Software Engineering Intern, Mobile Apps","Oak Brook, IL",https://www.linkedin.com/jobs/view/software-engineering-intern-mobile-apps-at-cnh-industrial-3715385317?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=uhm4nYoxZP0fUoV0rVgmFQ%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card
185,2023-07-26,Lorven Technologies Inc.,Java Full stack developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-full-stack-developer-at-lorven-technologies-inc-3675561583?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=Z%2FKCBbEDJjarY8al%2B9xNCg%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card
186,2023-07-27,Fingerprint for Success (F4S),Expression of Interest: Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/expression-of-interest-front-end-engineer-at-fingerprint-for-success-f4s-3700100017?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=Z1Arc4fO9xJ%2B4kz3%2F1UzpQ%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card
187,2023-09-12,"Pinnacle Group, Inc.",Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-at-pinnacle-group-inc-3719188384?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=NBBFImKHjDkozITEWr%2FxuA%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card
188,2023-07-02,Addison Group,REACT - Full Stack Developer (React/NodeJS) - 2 openings,"Lisle, IL",https://www.linkedin.com/jobs/view/react-full-stack-developer-react-nodejs-2-openings-at-addison-group-3677368233?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=N2dkBxYQFkLhU166Orna1Q%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card
189,2023-10-10,Abbott,IT Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/it-software-engineer-at-abbott-3714036583?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=e6GxB0wF87xlGEYbVTy7FQ%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card
190,2023-08-14,ADLIB Recruitment | B Corp™,Frontend Shopify Developer,"York, IL",https://www.linkedin.com/jobs/view/frontend-shopify-developer-at-adlib-recruitment-b-corp%E2%84%A2-3687474809?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=VhkS6rkHO4t5oYhfy4VXXQ%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card
191,2023-05-17,Enexus Global Inc.,Mobile SDET,"Chicago, IL",https://www.linkedin.com/jobs/view/mobile-sdet-at-enexus-global-inc-3608078359?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=JWnuEo1BRHe5Q0BzJgEmgA%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card
192,2023-06-22,"Kranze Technology Solutions, Inc.",Embedded Software Engineer,"Des Plaines, IL",https://www.linkedin.com/jobs/view/embedded-software-engineer-at-kranze-technology-solutions-inc-3667167245?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=BTUJFDFgSSw8XXI7UjgCYw%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card
193,2023-06-22,Avatria,eCommerce Senior Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/ecommerce-senior-software-engineer-at-avatria-3667167484?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=rAG2mBQ09buZV2g7e1o8Lg%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card
194,2023-09-09,Costco Wholesale,Software Developer - Costco Logistics,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-costco-logistics-at-costco-wholesale-3682953340?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=VET5QEnaxhqbnpnIBt0EpA%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card
195,2023-06-21,Cobblestone Energy,"GRADUATE SOFTWARE ENGINEER - Dubai, UAE","Chicago, IL",https://www.linkedin.com/jobs/view/graduate-software-engineer-dubai-uae-at-cobblestone-energy-3641766466?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=H6Azs%2Bl8uewUAvbK4KJHPg%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card
196,2023-05-20,ORC Middleware Test Company,Python Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-at-orc-middleware-test-company-3631349848?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=Xhkiw5%2BC21Lv%2FQ8ojzHg%2FQ%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card
197,2022-08-30,"Roy Talman & Associates, Inc.",Core Java Developer,"Westmont, IL",https://www.linkedin.com/jobs/view/core-java-developer-at-roy-talman-associates-inc-3286168190?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=34Ga%2FCLFwhk6EyVkXCdOPA%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card
198,2023-07-19,SynergisticIT,Java programmer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-programmer-at-synergisticit-3666488237?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=%2F5H8qit07m3gLGFl8T65TA%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card
199,2023-09-21,Janus Health,"Senior Software Engineer, Backend","Chicago, IL",https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-janus-health-3724281703?refId=ON7exuyMXSRjhoKjbNMPfg%3D%3D&trackingId=CHCfY1X1uhxhye9wScIebg%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card
200,2023-06-05,ATC,React Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/react-developer-at-atc-3642704046?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=%2Bio0zTy7RIGfP3gnOmCkcQ%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card
201,2023-07-28,Supernova Technology™,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-supernova-technology%E2%84%A2-3685413324?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=H05vs8Jzo%2Fo4nGF5orPrtA%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card
202,2023-05-11,Skiltrek,Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-developer-at-skiltrek-3623208666?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=51Zs57ob95SsAZQMDRpcOQ%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card
203,2023-08-19,SynergisticIT,Entry Level Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-machine-learning-engineer-at-synergisticit-3691211272?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=9erp7FuKBuw6Q0WFPARbIQ%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card
204,2023-10-09,maven,Software Engineer Python / C++,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-python-c%2B%2B-at-maven-3734758039?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=UljYEqYnEbQKn8dNbV35cQ%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card
205,2023-06-10,SynergisticIT,Entry Level Machine Learning Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/entry-level-machine-learning-engineer-at-synergisticit-3649696123?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=pc1K0nCU8cYIadhAHxjfrQ%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card
206,2023-05-14,ORC Middleware Test Company,Python Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-at-orc-middleware-test-company-3627137973?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=xRe2ZOo8Bvji%2FtApgBnzqQ%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card
207,2023-05-27,ORC Middleware Test Company,Python Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-at-orc-middleware-test-company-3637003025?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=AKtcMOW9uooVSwhtj6UmkQ%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card
208,2023-04-03,CloudHire,Sr Java developer - Chicago,"Chicago, IL",https://www.linkedin.com/jobs/view/sr-java-developer-chicago-at-cloudhire-3590321874?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=h%2B%2Fj2b5GN7A4DKXW%2BLKndg%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card
209,2023-10-10,"Medline Industries, LP",Java Developer,"Northfield, IL",https://www.linkedin.com/jobs/view/java-developer-at-medline-industries-lp-3734797834?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=DvcC0Tuz1%2BIDA0WBOPeYtQ%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card
210,2023-09-02,First Soft Solutions LLC,No SQL Developer,"Deerfield, IL",https://www.linkedin.com/jobs/view/no-sql-developer-at-first-soft-solutions-llc-3727942796?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=j2w%2BZJAiSoMvNSnvXtq2cA%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card
211,2023-06-29,University of Chicago,Software Engineer - IAM,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-iam-at-university-of-chicago-3671747098?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=KllKQBuelkO824sBEyGoUg%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card
212,2023-07-12,Fooda,Data Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/data-engineer-at-fooda-3683600253?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=kO%2FcaB5eOlmobgvB6Tkzxg%3D%3D&position=13&pageNum=8&trk=public_jobs_jserp-result_search-card
213,2023-07-26,Zero Hash,Software Engineering in Test (AMER),"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineering-in-test-amer-at-zero-hash-3691284487?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=Qucpy6bfNYusfyLvkjoO%2Fg%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card
214,2022-08-08,"Roy Talman & Associates, Inc.",Python/React Full Stack Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-react-full-stack-developer-at-roy-talman-associates-inc-3249706262?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=h9uZv2GS47mDbHLZdYA1dw%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card
215,2023-06-01,Agile Tech Labs,Software Engineer II,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-ii-at-agile-tech-labs-3645143717?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=JRcAI8OrGueFVYZOBjWJFQ%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card
216,2023-08-29,Bunzl plc,Software Engineer,"Morton Grove, IL",https://www.linkedin.com/jobs/view/software-engineer-at-bunzl-plc-3727124334?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=G1V6W%2BcidNwzcWhHFzzXxQ%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card
217,2023-09-07,Canonical,Software Engineer - Talent Science,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-talent-science-at-canonical-3707597095?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=dJGGBU%2FYuIeA9sVIKtH67A%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card
218,2023-06-29,Caterpillar Inc.,Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-at-caterpillar-inc-3651292584?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=37%2FSYNyBur0%2BbrQbNg2Ujw%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card
219,2023-08-23,PSRTEK,.NET Developer - ONSITE,"Chicago, IL",https://www.linkedin.com/jobs/view/net-developer-onsite-at-psrtek-3699034123?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=aBBQxF0Tf2iEcutuuyBJIw%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card
220,2023-08-23,Redwood Logistics,.Net Software Engineer / Enterprise Integration Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/net-software-engineer-enterprise-integration-engineer-at-redwood-logistics-3699052861?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=MAvzEm%2FcXNyD2Pi1utk7OQ%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card
221,2023-04-16,IQuest Solutions Corporation,Core JAVA Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/core-java-developer-at-iquest-solutions-corporation-3601791056?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=yU3q2MR7R%2Br8M1LroSPP5g%3D%3D&position=22&pageNum=8&trk=public_jobs_jserp-result_search-card
222,2023-03-29,DMC Engineering,Embedded Systems Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/embedded-systems-engineer-at-dmc-engineering-3576456481?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=5ha9sS30LnhrqgFGp6bykw%3D%3D&position=23&pageNum=8&trk=public_jobs_jserp-result_search-card
223,2023-05-02,A2Zxperts,Java developers,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developers-at-a2zxperts-3617895296?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=XDUH%2Bj9ePwbK85kH489YQw%3D%3D&position=24&pageNum=8&trk=public_jobs_jserp-result_search-card
224,2023-04-03,MindSpring Partners LLC,Java Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-developer-at-mindspring-partners-llc-3590639391?refId=s39mhbpWQ%2B0JZSe87GOQzQ%3D%3D&trackingId=Xw%2Bx3UCvU4PXpIJj7ofEvQ%3D%3D&position=25&pageNum=8&trk=public_jobs_jserp-result_search-card
225,2023-06-25,Advanced Knowledge Tech LLC,Java Fullstack Developer or Java Backend developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-fullstack-developer-or-java-backend-developer-at-advanced-knowledge-tech-llc-3667472987?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=1hiw59KEmpBgwjftwbNKXg%3D%3D&position=1&pageNum=9&trk=public_jobs_jserp-result_search-card
226,2023-09-06,Dropbox,Front End Product Software Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/front-end-product-software-engineer-at-dropbox-3730302550?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=Xoo608mSYtrayHDqz7Haew%3D%3D&position=2&pageNum=9&trk=public_jobs_jserp-result_search-card
227,2023-07-25,Gelber Group LLC,Software Engineer- Applications Team,"Chicago, IL",https://www.linkedin.com/jobs/view/software-engineer-applications-team-at-gelber-group-llc-3675263647?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=PHmm%2B2QP%2FpYg%2BtcwPgMhwQ%3D%3D&position=3&pageNum=9&trk=public_jobs_jserp-result_search-card
228,2023-10-05,Steneral Consulting,Onsite Work - Need Software Developer in Chicago IL,"Chicago, IL",https://www.linkedin.com/jobs/view/onsite-work-need-software-developer-in-chicago-il-at-steneral-consulting-3733262138?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=5Pay%2BwdaRZnim7zb4xoYrg%3D%3D&position=4&pageNum=9&trk=public_jobs_jserp-result_search-card
229,2023-10-03,Avani Tech Solutions Private Limited,"Java Developer hybrid position in Pittsburgh, PA, and multiple client locations","Downers Grove, IL",https://www.linkedin.com/jobs/view/java-developer-hybrid-position-in-pittsburgh-pa-and-multiple-client-locations-at-avani-tech-solutions-private-limited-3731679896?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=VET0JSf%2FDNp5FiFKLl0D1A%3D%3D&position=5&pageNum=9&trk=public_jobs_jserp-result_search-card
230,2023-08-28,Yes Energy,Full Stack Engineer II,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-engineer-ii-at-yes-energy-3721117184?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=DITHSKYmb1dQLmFE1GcMQA%3D%3D&position=6&pageNum=9&trk=public_jobs_jserp-result_search-card
231,2023-08-15,Diverse Lynx,Python Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-engineer-at-diverse-lynx-3694482793?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=5DhPWsQeamB6q5v2hYG2aw%3D%3D&position=7&pageNum=9&trk=public_jobs_jserp-result_search-card
232,2023-08-14,Fetch,"Backend Engineering, Apprenticeship","Chicago, IL",https://www.linkedin.com/jobs/view/backend-engineering-apprenticeship-at-fetch-3710662397?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=3Wnd3iBepyfScAsqbM5U%2Bw%3D%3D&position=8&pageNum=9&trk=public_jobs_jserp-result_search-card
233,2023-09-26,Ascendion,Java AWS Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/java-aws-developer-at-ascendion-3724324277?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=ixio8V1hUaGgeOWe796MdA%3D%3D&position=9&pageNum=9&trk=public_jobs_jserp-result_search-card
234,2023-08-25,Michael Page,Founding Front End Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/founding-front-end-engineer-at-michael-page-3696844563?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=haRQ62n7ZHWOfASj6rwlHQ%3D%3D&position=10&pageNum=9&trk=public_jobs_jserp-result_search-card
235,2023-10-02,"Tech Brains Solutions, Inc.",React Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/react-developer-at-tech-brains-solutions-inc-3731758352?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=tDRGCfhnACNN%2BRpBbhVhBQ%3D%3D&position=11&pageNum=9&trk=public_jobs_jserp-result_search-card
236,2023-05-05,Steneral Consulting,"React Native Developer || Chicago, IL ( Hybrid Role: 3 days Onsite and 2 days Remote).","Chicago, IL",https://www.linkedin.com/jobs/view/react-native-developer-chicago-il-hybrid-role-3-days-onsite-and-2-days-remote-at-steneral-consulting-3597209368?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=6XcieAG%2BfrEklYtJN2vRkQ%3D%3D&position=12&pageNum=9&trk=public_jobs_jserp-result_search-card
237,2023-10-10,NetherRealm Studios (WB Games),Junior Associate Software Engineer (Temporary),"Chicago, IL",https://www.linkedin.com/jobs/view/junior-associate-software-engineer-temporary-at-netherrealm-studios-wb-games-3736492791?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=4QSuNmFN9L2RmsbXzHU8pA%3D%3D&position=13&pageNum=9&trk=public_jobs_jserp-result_search-card
238,2023-08-11,First Soft Solutions LLC,Core Java Developer with Spring Boot,"Chicago, IL",https://www.linkedin.com/jobs/view/core-java-developer-with-spring-boot-at-first-soft-solutions-llc-3710715271?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=mTP%2FdzKNKAIrEALphUXuEg%3D%3D&position=14&pageNum=9&trk=public_jobs_jserp-result_search-card
239,2023-08-02,Capgemini,.Net Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/net-software-engineer-at-capgemini-3698443920?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=Wb1THp44m1QvpxNJ4Q8vAA%3D%3D&position=15&pageNum=9&trk=public_jobs_jserp-result_search-card
240,2023-10-05,Prairie Consulting Services,Software Engineer,Greater Chicago Area,https://www.linkedin.com/jobs/view/software-engineer-at-prairie-consulting-services-3729329288?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=%2Bcj0vrTP5gUt1%2FvwOYJh0w%3D%3D&position=16&pageNum=9&trk=public_jobs_jserp-result_search-card
241,2023-08-23,Michael Page,"Founding Front End Engineer - React, TypeScript","Chicago, IL",https://www.linkedin.com/jobs/view/founding-front-end-engineer-react-typescript-at-michael-page-3693530668?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=IuXE1oF9Q1V9kibgtganng%3D%3D&position=17&pageNum=9&trk=public_jobs_jserp-result_search-card
242,2023-07-11,ORC Middleware Test Company,Python Developer,"Chicago, IL",https://www.linkedin.com/jobs/view/python-developer-at-orc-middleware-test-company-3683122748?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=H%2BrzH5AwgZ0yPG%2FpqNYwSw%3D%3D&position=18&pageNum=9&trk=public_jobs_jserp-result_search-card
243,2023-09-29,Motion Recruitment,Full Stack Node Engineer,"Chicago, IL",https://www.linkedin.com/jobs/view/full-stack-node-engineer-at-motion-recruitment-3724422530?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=IXARtWpxxq0fYP2mZzkg7g%3D%3D&position=19&pageNum=9&trk=public_jobs_jserp-result_search-card
244,2023-10-03,Brunswick Corporation,Mobile Application Development Intern,"Chicago, IL",https://www.linkedin.com/jobs/view/mobile-application-development-intern-at-brunswick-corporation-3714411500?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=c3XbDcAU1GydfwUnw7yp8A%3D%3D&position=20&pageNum=9&trk=public_jobs_jserp-result_search-card
245,2023-10-01,Kokomo24/7®,Full Stack Software Developer,"Northbrook, IL",https://www.linkedin.com/jobs/view/full-stack-software-developer-at-kokomo24-7%C2%AE-3731141044?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=2jVAqwmWtFgbjY9i5WOJHg%3D%3D&position=21&pageNum=9&trk=public_jobs_jserp-result_search-card
246,2023-06-04,Costco IT,Software Developer - Costco Logistics,"Chicago, IL",https://www.linkedin.com/jobs/view/software-developer-costco-logistics-at-costco-it-3647265746?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=K2pYY0tpT8BBpVozEzpnAA%3D%3D&position=22&pageNum=9&trk=public_jobs_jserp-result_search-card
247,2023-10-06,Amvotech Solutions Inc,Software Developers,"Oakbrook Terrace, IL",https://www.linkedin.com/jobs/view/software-developers-at-amvotech-solutions-inc-3729723611?refId=Z%2BvgqOV1IpPfs19WeXR8AA%3D%3D&trackingId=QCPxOzWdAsjf3LhhlTMa2Q%3D%3D&position=23&pageNum=9&trk=public_jobs_jserp-result_search-card
