ID,Date,Company,Title,Location,Link
732,2023-08-10,FEDML,Researcher for AI Application (CV/NLP/Data Mining),"Sunnyvale, CA",https://www.linkedin.com/jobs/view/researcher-for-ai-application-cv-nlp-data-mining-at-fedml-3711899105?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=1fNjwcNMCpMl4GfK3seZIg%3D%3D&position=10&pageNum=29&trk=public_jobs_jserp-result_search-card
733,2023-08-24,Bear Robotics,"Senior Robotics Engineer, Machine Learning - Perception","Redwood City, CA",https://www.linkedin.com/jobs/view/senior-robotics-engineer-machine-learning-perception-at-bear-robotics-3699415004?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=KpSPms0qlHikdFMMv4qkiQ%3D%3D&position=11&pageNum=29&trk=public_jobs_jserp-result_search-card
734,2023-10-07,BILL,Senior Product Data Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/senior-product-data-scientist-at-bill-3703448348?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=FxB0flPYORb2CW6%2FiGwPNQ%3D%3D&position=12&pageNum=29&trk=public_jobs_jserp-result_search-card
735,2023-05-02,Bear Robotics,"Software Engineer, SLAM","Redwood City, CA",https://www.linkedin.com/jobs/view/software-engineer-slam-at-bear-robotics-3618171606?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=3Y%2FkIueS2lpvTbQjUQVodg%3D%3D&position=13&pageNum=29&trk=public_jobs_jserp-result_search-card
736,2023-03-28,MoTek Technologies,AI Vision Image Processing Engineer ( Artificial Intelligence - Computer Vision | Image Processing |,"Milpitas, CA",https://www.linkedin.com/jobs/view/ai-vision-image-processing-engineer-artificial-intelligence-computer-vision-image-processing-at-motek-technologies-3576836249?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=bj4y%2FLyiXISP%2FYrTWrXW3Q%3D%3D&position=14&pageNum=29&trk=public_jobs_jserp-result_search-card
737,2023-08-16,Parafin,Data Scientist (Experienced),"San Francisco, CA",https://www.linkedin.com/jobs/view/data-scientist-experienced-at-parafin-3696163701?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=K1eokgeiPQfIMvfcPfHdYg%3D%3D&position=15&pageNum=29&trk=public_jobs_jserp-result_search-card
738,2023-10-06,PrognomiQ Inc,Senior Mass Spectrometry Data Scientist,"San Mateo, CA",https://www.linkedin.com/jobs/view/senior-mass-spectrometry-data-scientist-at-prognomiq-inc-3733840681?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=SMisHy1bGuBMIqqm7yQKvg%3D%3D&position=16&pageNum=29&trk=public_jobs_jserp-result_search-card
739,2023-03-28,MoTek Technologies,Python Applications,"Mountain View, CA",https://www.linkedin.com/jobs/view/python-applications-at-motek-technologies-3576842378?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=gRDtGUuV%2FXAZG1J31XRyfA%3D%3D&position=17&pageNum=29&trk=public_jobs_jserp-result_search-card
740,2023-03-28,MoTek Technologies,AI Vision Image Processing Engineer ( Artificial Intelligence - Computer Vision | Image Processing |,"Milpitas, CA",https://www.linkedin.com/jobs/view/ai-vision-image-processing-engineer-artificial-intelligence-computer-vision-image-processing-at-motek-technologies-3576833706?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=TeUaAWGAgIMn5t6oQ7eq0Q%3D%3D&position=18&pageNum=29&trk=public_jobs_jserp-result_search-card
741,2023-09-30,Gopuff,"Principal Data Scientist, Delivery Technology","San Francisco, CA",https://www.linkedin.com/jobs/view/principal-data-scientist-delivery-technology-at-gopuff-3713069787?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=4UmfQx%2BOXEzokQfFv80XbA%3D%3D&position=19&pageNum=29&trk=public_jobs_jserp-result_search-card
742,2023-05-11,Info Way Solutions,PYTHON SDET,"Fremont, CA",https://www.linkedin.com/jobs/view/python-sdet-at-info-way-solutions-3622576126?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=mMwDTYu%2FT%2BJG1EW%2FbqDD%2BA%3D%3D&position=20&pageNum=29&trk=public_jobs_jserp-result_search-card
743,2023-10-03,FORDER I.T.,Staff AI Engineer,"Palo Alto, CA",https://www.linkedin.com/jobs/view/staff-ai-engineer-at-forder-i-t-3731856302?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=Xy0l%2BhkF0sSW%2FI0vDRw%2Fyg%3D%3D&position=21&pageNum=29&trk=public_jobs_jserp-result_search-card
744,2023-09-07,SRI International,Computer Scientist,"Menlo Park, CA",https://www.linkedin.com/jobs/view/computer-scientist-at-sri-international-3714053593?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=iWr%2F5gd1PtL6FMXsyWvElw%3D%3D&position=22&pageNum=29&trk=public_jobs_jserp-result_search-card
745,2023-10-03,TikTok,Machine Learning Engineer - TikTok Ads Core,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-tiktok-ads-core-at-tiktok-3570466864?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=ejit7lLIFoOEzI1VWCbstA%3D%3D&position=23&pageNum=29&trk=public_jobs_jserp-result_search-card
746,2023-09-22,TikTok,Machine Learning Engineer - Data Cycling Center,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-data-cycling-center-at-tiktok-3699231646?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=B7mEpV3A%2Bl0wuLvJpP%2BbJw%3D%3D&position=24&pageNum=29&trk=public_jobs_jserp-result_search-card
747,2023-09-22,SambaNova Systems,PhD/Senior Software Engineer,"Palo Alto, CA",https://www.linkedin.com/jobs/view/phd-senior-software-engineer-at-sambanova-systems-3709868719?refId=YUc6CsqtHG9UVjuw6PEHfQ%3D%3D&trackingId=ylb7CLkjaiDxNcSSdyrPFA%3D%3D&position=25&pageNum=29&trk=public_jobs_jserp-result_search-card
748,2023-09-23,Apple,"Senior Machine Learning Engineer, Simulation - SPG","Cupertino, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-simulation-spg-at-apple-3604578927?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=RcgGSUx9DIM%2FcAXx0F1XRw%3D%3D&position=1&pageNum=30&trk=public_jobs_jserp-result_search-card
749,2023-09-29,San Jose Earthquakes Soccer,Sports Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/sports-scientist-at-san-jose-earthquakes-soccer-3726572087?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=JLb7NgKhbL0BpMTIBglAoA%3D%3D&position=2&pageNum=30&trk=public_jobs_jserp-result_search-card
750,2023-03-28,MoTek Technologies,Computer Vision Machine Learning Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/computer-vision-machine-learning-engineer-at-motek-technologies-3576838332?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=bCvClpL%2FT%2FHmx9cmD81B6Q%3D%3D&position=3&pageNum=30&trk=public_jobs_jserp-result_search-card
751,2023-10-06,Helm.ai,Research Engineer,San Francisco Bay Area,https://www.linkedin.com/jobs/view/research-engineer-at-helm-ai-3611810726?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=MdSyo6qZZNcSpGVw%2BzpeCw%3D%3D&position=4&pageNum=30&trk=public_jobs_jserp-result_search-card
752,2023-09-20,Applied Intuition,Software Engineer - Camera Models and Imaging,"Mountain View, CA",https://www.linkedin.com/jobs/view/software-engineer-camera-models-and-imaging-at-applied-intuition-3686160439?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=cNnC68mQFfCFDd6g16HrFA%3D%3D&position=5&pageNum=30&trk=public_jobs_jserp-result_search-card
753,2023-09-08,Sustainable Talent,Python Software Engineer - 2D/3D Content and UI Development,"Santa Clara, CA",https://www.linkedin.com/jobs/view/python-software-engineer-2d-3d-content-and-ui-development-at-sustainable-talent-3712881136?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=DTyYHoYNPE%2Bs%2BebtGqOlqg%3D%3D&position=6&pageNum=30&trk=public_jobs_jserp-result_search-card
754,2023-10-09,Latitude AI,"Staff Data Scientist, Autonomy Systems (Technical Lead)","Palo Alto, CA",https://www.linkedin.com/jobs/view/staff-data-scientist-autonomy-systems-technical-lead-at-latitude-ai-3734786610?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=%2FciZ9oHu2bmfiX5btYEZeA%3D%3D&position=7&pageNum=30&trk=public_jobs_jserp-result_search-card
755,2023-09-21,Lee Lab at Stanford,Preclinical systems neuroscience Data Analyst,"Stanford, CA",https://www.linkedin.com/jobs/view/preclinical-systems-neuroscience-data-analyst-at-lee-lab-at-stanford-3725633024?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=obLJ%2FsAwrnbYsc2hSXHzRg%3D%3D&position=8&pageNum=30&trk=public_jobs_jserp-result_search-card
756,2023-10-02,Fox Factory,Application Engineer,"Scotts Valley, CA",https://www.linkedin.com/jobs/view/application-engineer-at-fox-factory-3727206112?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=L%2Btd5b6LbNYGEYhXmkD7kw%3D%3D&position=9&pageNum=30&trk=public_jobs_jserp-result_search-card
757,2023-07-10,KYYBA Inc,Python Software Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/python-software-engineer-at-kyyba-inc-3682141344?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=sL%2B8Q5WrbWaL%2Fn7Q%2BQmLSw%3D%3D&position=10&pageNum=30&trk=public_jobs_jserp-result_search-card
758,2023-08-14,Enexus Global Inc.,Mobile SDET,"San Leandro, CA",https://www.linkedin.com/jobs/view/mobile-sdet-at-enexus-global-inc-3690917328?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=U%2FmUu2UKW2NaZ%2FdBKp%2BdNg%3D%3D&position=11&pageNum=30&trk=public_jobs_jserp-result_search-card
759,2023-08-30,VeeAR Projects Inc.,Python Engineer,"Mountain View, CA",https://www.linkedin.com/jobs/view/python-engineer-at-veear-projects-inc-3722468127?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=eM90%2BUoKbKDiIe7gpNQ%2FlQ%3D%3D&position=12&pageNum=30&trk=public_jobs_jserp-result_search-card
760,2023-09-19,Zoox,Senior/Staff Data Scientist - Collision Avoidance System,"Foster City, CA",https://www.linkedin.com/jobs/view/senior-staff-data-scientist-collision-avoidance-system-at-zoox-3310066004?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=NUjLfvBqpTZReg5mOsq1IA%3D%3D&position=13&pageNum=30&trk=public_jobs_jserp-result_search-card
761,2023-06-30,Kaneka North America,Research Scientist I -KAE,"Benicia, CA",https://www.linkedin.com/jobs/view/research-scientist-i-kae-at-kaneka-north-america-3645802783?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=mkdYvCi0u4z%2FNAoNSzz%2FUg%3D%3D&position=14&pageNum=30&trk=public_jobs_jserp-result_search-card
762,2023-10-03,Insight Global,Algorithm Developer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/algorithm-developer-at-insight-global-3727746277?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=1xfDFiB86mNblKFwEuQ59w%3D%3D&position=15&pageNum=30&trk=public_jobs_jserp-result_search-card
763,2023-10-04,Adobe,Senior Machine Learning Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-at-adobe-3698032181?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=tXIQZkF%2BP8RDd0h8wmmcKg%3D%3D&position=16&pageNum=30&trk=public_jobs_jserp-result_search-card
764,2023-03-28,MoTek Technologies,Research Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/research-scientist-at-motek-technologies-3576837864?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=pW7Okxr1aBys2o1dWGqMiw%3D%3D&position=17&pageNum=30&trk=public_jobs_jserp-result_search-card
765,2023-03-28,MoTek Technologies,Lead NLP Data Scientist,"San Mateo, CA",https://www.linkedin.com/jobs/view/lead-nlp-data-scientist-at-motek-technologies-3576841208?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=YFn%2B0eec0yAADq%2BQ0yrpEQ%3D%3D&position=18&pageNum=30&trk=public_jobs_jserp-result_search-card
766,2023-09-26,Pivotal Life Sciences,Senior AI Data Scientist,San Francisco Bay Area,https://www.linkedin.com/jobs/view/senior-ai-data-scientist-at-pivotal-life-sciences-3676733543?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=hYdS3gi3pxCQ0XrMqGaIPA%3D%3D&position=19&pageNum=30&trk=public_jobs_jserp-result_search-card
767,2023-09-30,Cruise,"Staff Machine Learning Engineer, Perception","San Francisco, CA",https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-perception-at-cruise-3091135285?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=CaZaENMtchKJ3W%2F3t2ciIw%3D%3D&position=20&pageNum=30&trk=public_jobs_jserp-result_search-card
768,2023-09-21,Apple,"AIML - Sr. Software Engineer (Neural Acceleration), MIND","Cupertino, CA",https://www.linkedin.com/jobs/view/aiml-sr-software-engineer-neural-acceleration-mind-at-apple-3719585839?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=vnB86C45Kp3R07azLjphDg%3D%3D&position=21&pageNum=30&trk=public_jobs_jserp-result_search-card
769,2023-08-02,"The Mice Groups, Inc.",Python FullStack Developer,"Scotts Valley, CA",https://www.linkedin.com/jobs/view/python-fullstack-developer-at-the-mice-groups-inc-3682855367?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=nZoLwdGS24EYAsgXWJSwfQ%3D%3D&position=22&pageNum=30&trk=public_jobs_jserp-result_search-card
770,2023-10-03,Quanergy Solutions Inc.,Perception Software Engineer,"San Jose, CA",https://www.linkedin.com/jobs/view/perception-software-engineer-at-quanergy-solutions-inc-3731830796?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=bQaBUrOV3pljtt%2BA%2F8M0Pw%3D%3D&position=23&pageNum=30&trk=public_jobs_jserp-result_search-card
771,2023-10-06,Jerry,"Senior Data Scientist, Product Growth",San Francisco Bay Area,https://www.linkedin.com/jobs/view/senior-data-scientist-product-growth-at-jerry-3733466637?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=SgD4NkiCNhXM0%2FncPQ9urg%3D%3D&position=24&pageNum=30&trk=public_jobs_jserp-result_search-card
772,2023-10-08,Cruise,"Senior Machine Learning Engineer II, Perception","San Francisco, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-engineer-ii-perception-at-cruise-3091140006?refId=tMJKncRUkMR5WGCqbG9KCA%3D%3D&trackingId=oKLXiVbq0r2Hb7VrDD44Vw%3D%3D&position=25&pageNum=30&trk=public_jobs_jserp-result_search-card
773,2023-03-28,MoTek Technologies,Sr. Data Scientist,"San Francisco, CA",https://www.linkedin.com/jobs/view/sr-data-scientist-at-motek-technologies-3576839438?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=WOVQbRV28LgjO1XxUAHlZw%3D%3D&position=1&pageNum=31&trk=public_jobs_jserp-result_search-card
774,2023-09-29,TikTok,Machine Learning Engineer Graduate (E-Commerce Supply Chain & Logistics - CV/Multimodal)- 2024 Start (MS/Phd),"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-graduate-e-commerce-supply-chain-logistics-cv-multimodal-2024-start-ms-phd-at-tiktok-3697909900?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=kasH0b8gDaOTfU826gd%2Big%3D%3D&position=2&pageNum=31&trk=public_jobs_jserp-result_search-card
775,2023-09-20,CloudBerg Tec,Development Engineer (Artificial Reality),"Burlingame, CA",https://www.linkedin.com/jobs/view/development-engineer-artificial-reality-at-cloudberg-tec-3719507707?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=DqYxCL2i4WPzKayt3GZsTg%3D%3D&position=3&pageNum=31&trk=public_jobs_jserp-result_search-card
776,2023-09-19,Gopuff,"Principal Data Scientist, Supply Chain","San Francisco, CA",https://www.linkedin.com/jobs/view/principal-data-scientist-supply-chain-at-gopuff-3698385276?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=1fK8xqNpIm4hLhE%2Fsbf6fQ%3D%3D&position=4&pageNum=31&trk=public_jobs_jserp-result_search-card
777,2023-10-06,TikTok,"Machine Learning Engineer, Push Notification- TikTok Social Recommendation","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-push-notification-tiktok-social-recommendation-at-tiktok-3735122375?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=ag5uSwDvFj9SZHRsB7SztA%3D%3D&position=5&pageNum=31&trk=public_jobs_jserp-result_search-card
778,2023-09-29,W3Global,Lead Data Scientist- AD Tech,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/lead-data-scientist-ad-tech-at-w3global-3721955871?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=GwdYm44T%2B%2BxhfaQa0tZEEw%3D%3D&position=6&pageNum=31&trk=public_jobs_jserp-result_search-card
779,2023-09-19,Apple,Senior Machine Learning Research Engineer,"Cupertino, CA",https://www.linkedin.com/jobs/view/senior-machine-learning-research-engineer-at-apple-3716471958?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=qBxRlNDcASwtkn3DBCIdWw%3D%3D&position=7&pageNum=31&trk=public_jobs_jserp-result_search-card
780,2023-09-07,Recruiting from Scratch,"Research Scientist, Model Engineer",San Francisco Bay Area,https://www.linkedin.com/jobs/view/research-scientist-model-engineer-at-recruiting-from-scratch-3688106462?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=K3TnHdjea9bgG5o34zvM9Q%3D%3D&position=8&pageNum=31&trk=public_jobs_jserp-result_search-card
781,2023-07-25,Zivahh LLC,Autonomous Driving Software Engineer,"Alameda, CA",https://www.linkedin.com/jobs/view/autonomous-driving-software-engineer-at-zivahh-llc-3674683159?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=MAl6gY3vaXNeQQzGYbirvQ%3D%3D&position=9&pageNum=31&trk=public_jobs_jserp-result_search-card
782,2023-09-22,Apple,"Applications Engineer, Measure","Cupertino, CA",https://www.linkedin.com/jobs/view/applications-engineer-measure-at-apple-3625529509?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=B0jDN4dRk5pDeBEsSBFPiQ%3D%3D&position=10&pageNum=31&trk=public_jobs_jserp-result_search-card
783,2023-03-28,MoTek Technologies,Sr. Machine Learning Engineer,"Redwood City, CA",https://www.linkedin.com/jobs/view/sr-machine-learning-engineer-at-motek-technologies-3576837939?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=dFoFK%2BalIo4oBEaRtfBHTw%3D%3D&position=11&pageNum=31&trk=public_jobs_jserp-result_search-card
784,2023-07-20,DeepRoute.ai,Software Engineer,"Fremont, CA",https://www.linkedin.com/jobs/view/software-engineer-at-deeproute-ai-3669289917?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=%2BYgzavHyMIbMiqIF4p5eHg%3D%3D&position=12&pageNum=31&trk=public_jobs_jserp-result_search-card
785,2023-09-13,Greylock,Software Engineer - (Founding Engineer - AI Fintech),San Francisco Bay Area,https://www.linkedin.com/jobs/view/software-engineer-founding-engineer-ai-fintech-at-greylock-3712738811?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=bU4PdsMkRPwbF%2B2qOzQS4w%3D%3D&position=13&pageNum=31&trk=public_jobs_jserp-result_search-card
786,2023-10-03,TikTok,"Machine Learning Engineer, Recommendation, E-Commerce Alliance","San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-recommendation-e-commerce-alliance-at-tiktok-3471702006?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=KC6pn6fTWRd9I98SdZoksQ%3D%3D&position=14&pageNum=31&trk=public_jobs_jserp-result_search-card
787,2023-05-02,percipient.ai,Computer Vision Scientist (multiple levels/openings),"Santa Clara, CA",https://www.linkedin.com/jobs/view/computer-vision-scientist-multiple-levels-openings-at-percipient-ai-3613083882?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=gVauJzMONAOhhJOPBtxcPg%3D%3D&position=15&pageNum=31&trk=public_jobs_jserp-result_search-card
788,2023-10-06,TikTok,Machine Learning Engineer - Trust and Safety,"San Jose, CA",https://www.linkedin.com/jobs/view/machine-learning-engineer-trust-and-safety-at-tiktok-3641618811?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=FMXj9kIhqMtqA9Ao4Tbz8A%3D%3D&position=16&pageNum=31&trk=public_jobs_jserp-result_search-card
789,2023-03-28,MoTek Technologies,AI Vision Image Processing Engineer ( Artificial Intelligence - Computer Vision | Image Processing |,"Milpitas, CA",https://www.linkedin.com/jobs/view/ai-vision-image-processing-engineer-artificial-intelligence-computer-vision-image-processing-at-motek-technologies-3576835526?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=eF4FuudlibBFoEvueWh5wA%3D%3D&position=17&pageNum=31&trk=public_jobs_jserp-result_search-card
790,2023-09-24,Cruise,"Staff Machine Learning Engineer, Behavior Foundation, Behaviors","San Francisco, CA",https://www.linkedin.com/jobs/view/staff-machine-learning-engineer-behavior-foundation-behaviors-at-cruise-3671548534?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=tfXgZJIXAKRwbtZBks7ugQ%3D%3D&position=18&pageNum=31&trk=public_jobs_jserp-result_search-card
791,2023-08-25,OfOne (YC W23),Founding Machine Learning Engineer,"Oakland, CA",https://www.linkedin.com/jobs/view/founding-machine-learning-engineer-at-ofone-yc-w23-3722173861?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=oU%2FCR2h5pYxe4aqS1pv0MQ%3D%3D&position=19&pageNum=31&trk=public_jobs_jserp-result_search-card
792,2023-06-24,"Omega Solutions, Inc.","Python SDET, LPL Altimetrik","Santa Clara, CA",https://www.linkedin.com/jobs/view/python-sdet-lpl-altimetrik-at-omega-solutions-inc-3664959256?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=NQ35pCAGilnBchSxA1grdg%3D%3D&position=20&pageNum=31&trk=public_jobs_jserp-result_search-card
793,2023-09-12,Jerry,"Senior Data Scientist, Product Growth","Palo Alto, CA",https://www.linkedin.com/jobs/view/senior-data-scientist-product-growth-at-jerry-3719206522?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=6QQm0p7yq6iCq2nYdwkXmQ%3D%3D&position=21&pageNum=31&trk=public_jobs_jserp-result_search-card
794,2023-08-17,SpanIdea Systems,PYTHON DEVELOPER – SERVER SIDE,"Milpitas, CA",https://www.linkedin.com/jobs/view/python-developer-%E2%80%93-server-side-at-spanidea-systems-3697424589?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=M1oNmPh9UMc%2FPzACSTJ0MA%3D%3D&position=22&pageNum=31&trk=public_jobs_jserp-result_search-card
795,2023-07-09,Info Way Solutions,Python Developer with DevOps,"Fremont, CA",https://www.linkedin.com/jobs/view/python-developer-with-devops-at-info-way-solutions-3680185389?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=cSljKm95K3IiOKpmCJxWpA%3D%3D&position=23&pageNum=31&trk=public_jobs_jserp-result_search-card
796,2023-09-15,i-Pharm Consulting,R&D Software Engineer - VR Therapy - Bay Area,"San Francisco County, CA",https://www.linkedin.com/jobs/view/r-d-software-engineer-vr-therapy-bay-area-at-i-pharm-consulting-3714362896?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=ExkDb5m%2FHz2Wz8JNYZC%2BWQ%3D%3D&position=24&pageNum=31&trk=public_jobs_jserp-result_search-card
797,2023-07-26,Wise Skulls,SDET,"San Leandro, CA",https://www.linkedin.com/jobs/view/sdet-at-wise-skulls-3675577991?refId=787OeceZfP1EO6xd74A1Hw%3D%3D&trackingId=TLEzwMhdTX1GKGM7KeWBHA%3D%3D&position=25&pageNum=31&trk=public_jobs_jserp-result_search-card
798,2023-09-15,i-Pharm Consulting,R&D Software Engineer - VR Therapy - Bay Area,"San Francisco County, CA",https://www.linkedin.com/jobs/view/r-d-software-engineer-vr-therapy-bay-area-at-i-pharm-consulting-3714362896?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=ohShlyr0EjB9hP5qCPUq5w%3D%3D&position=1&pageNum=32&trk=public_jobs_jserp-result_search-card
799,2023-07-26,Wise Skulls,SDET,"San Leandro, CA",https://www.linkedin.com/jobs/view/sdet-at-wise-skulls-3675577991?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=FO2IPFK9wlDOhfsgh7I%2FwA%3D%3D&position=2&pageNum=32&trk=public_jobs_jserp-result_search-card
800,2023-10-09,"Pomelo, Inc.",Software Engineer (Graduating Spring/Summer '24),"San Francisco, CA",https://www.linkedin.com/jobs/view/software-engineer-graduating-spring-summer-24-at-pomelo-inc-3734758940?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=z4GP%2FLtaRZ1di9%2Bwgs3qNw%3D%3D&position=3&pageNum=32&trk=public_jobs_jserp-result_search-card
801,2023-09-22,Got It AI,Lead Machine Learning Engineer/Scientist,"Burlingame, CA",https://www.linkedin.com/jobs/view/lead-machine-learning-engineer-scientist-at-got-it-ai-3725968624?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=Wuul1hLGFub47jOcpLptcw%3D%3D&position=4&pageNum=32&trk=public_jobs_jserp-result_search-card
802,2023-06-30,Lucid Motors,"Perception - Deep Learning Algorithm Engineer, Autonomous Driving (Multiple roles/Levels).","Newark, CA",https://www.linkedin.com/jobs/view/perception-deep-learning-algorithm-engineer-autonomous-driving-multiple-roles-levels-at-lucid-motors-3672944014?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=G6k8itlulFXb81yCqyKQKQ%3D%3D&position=5&pageNum=32&trk=public_jobs_jserp-result_search-card
803,2021-12-03,FreightVerify Inc,Senior AI Engineer,"San Francisco, CA",https://www.linkedin.com/jobs/view/senior-ai-engineer-at-freightverify-inc-2825604974?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=yFJ2uyoZ0FRj9p%2FXHKgGdA%3D%3D&position=6&pageNum=32&trk=public_jobs_jserp-result_search-card
804,2023-03-28,MoTek Technologies,AI Vision Image Processing Engineer ( Artificial Intelligence - Computer Vision | Image Processing |,"Milpitas, CA",https://www.linkedin.com/jobs/view/ai-vision-image-processing-engineer-artificial-intelligence-computer-vision-image-processing-at-motek-technologies-3576832916?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=3%2FzetzZdj9pF5mBxakBDNA%3D%3D&position=7&pageNum=32&trk=public_jobs_jserp-result_search-card
805,2023-04-26,KG Invicta Services (KGiS),Development engineer - BMS ECU,"Mountain View, CA",https://www.linkedin.com/jobs/view/development-engineer-bms-ecu-at-kg-invicta-services-kgis-3583435245?refId=P9XsC73Ck1lIoFv%2FG5KnVg%3D%3D&trackingId=RZCLdwpRK7MyMQYsiWTDeA%3D%3D&position=8&pageNum=32&trk=public_jobs_jserp-result_search-card
